F_CPU,F_GPU,N_THREADS,THROUGHPUT,KERNEL_FRACTION,GPU_W
921600,691200000,3,24.906600249066003,0.12,76.0
921600,691200000,4,25.75328354365182,0.09,76.0
921600,768000000,1,20.802995631370916,0.26,85.0
921600,768000000,2,23.91200382592061,0.15,85.0
921600,768000000,3,24.906600249066003,0.12,85.0
921600,768000000,4,25.75328354365182,0.09,85.0
921600,844800000,1,20.802995631370916,0.26,85.0
921600,844800000,2,23.91200382592061,0.15,85.0
921600,844800000,3,24.906600249066003,0.12,85.0
921600,844800000,4,25.75328354365182,0.09,85.0
921600,921600000,1,20.802995631370916,0.26,127.0
921600,921600000,2,23.91200382592061,0.15,127.0
921600,921600000,3,24.906600249066003,0.12,127.0
921600,921600000,4,25.75328354365182,0.09,127.0
1036800,76800000,1,23.518344308560675,0.26,6.0
1036800,76800000,2,26.75943270002676,0.16,6.0
1036800,76800000,3,28.22466836014677,0.12,6.0
1036800,76800000,4,29.39447383891828,0.09,6.0
1036800,153600000,1,23.518344308560675,0.26,32.0
1036800,153600000,2,26.75943270002676,0.16,32.0
1036800,153600000,3,28.22466836014677,0.12,32.0
1036800,153600000,4,29.39447383891828,0.09,32.0
1036800,230400000,1,23.518344308560675,0.26,37.0
1036800,230400000,2,26.75943270002676,0.16,37.0
1036800,230400000,3,28.22466836014677,0.12,37.0
1036800,230400000,4,29.39447383891828,0.09,37.0
1036800,307200000,1,23.518344308560675,0.26,42.0
1036800,307200000,2,26.75943270002676,0.16,42.0
1036800,307200000,3,28.22466836014677,0.12,42.0
1036800,307200000,4,29.39447383891828,0.09,42.0
1036800,384000000,1,23.518344308560675,0.26,42.0
1036800,384000000,2,26.75943270002676,0.16,42.0
1036800,384000000,3,28.22466836014677,0.12,42.0
1036800,384000000,4,29.39447383891828,0.09,42.0
1036800,460800000,1,23.518344308560675,0.26,42.0
1036800,460800000,2,26.75943270002676,0.16,42.0
1036800,460800000,3,28.22466836014677,0.12,42.0
1036800,460800000,4,29.39447383891828,0.09,42.0
1036800,537600000,1,23.518344308560675,0.26,42.0
1036800,537600000,2,26.75943270002676,0.16,42.0
1036800,537600000,3,28.22466836014677,0.12,42.0
1036800,537600000,4,29.39447383891828,0.09,42.0
1036800,614400000,1,23.518344308560675,0.26,42.0
1036800,614400000,2,26.75943270002676,0.16,42.0
1036800,614400000,3,28.22466836014677,0.12,42.0
1036800,614400000,4,29.39447383891828,0.09,42.0
1036800,691200000,1,23.518344308560675,0.26,76.0
1036800,691200000,2,26.75943270002676,0.16,76.0
1036800,691200000,3,28.22466836014677,0.12,76.0
1036800,691200000,4,29.39447383891828,0.09,76.0
1036800,768000000,1,23.518344308560675,0.26,85.0
1036800,768000000,2,26.75943270002676,0.16,85.0
1036800,768000000,3,28.22466836014677,0.12,85.0
1036800,768000000,4,29.39447383891828,0.09,85.0
1036800,844800000,1,23.518344308560675,0.26,85.0
1036800,844800000,2,26.75943270002676,0.16,85.0
1036800,844800000,3,28.22466836014677,0.12,85.0
1036800,844800000,4,29.39447383891828,0.09,85.0
1036800,921600000,1,23.518344308560675,0.26,127.0
1036800,921600000,2,26.75943270002676,0.16,127.0
1036800,921600000,3,28.22466836014677,0.12,127.0
1036800,921600000,4,29.39447383891828,0.09,127.0
1132800,76800000,1,24.69745616201531,0.26,6.0
1132800,76800000,2,27.63194252555955,0.15,6.0
1132800,76800000,3,29.620853080568722,0.12,6.0
1132800,76800000,4,30.76923076923077,0.09,6.0
1132800,153600000,1,24.69745616201531,0.26,32.0
1132800,153600000,2,27.63194252555955,0.15,32.0
1132800,153600000,3,29.620853080568722,0.12,32.0
1132800,153600000,4,30.76923076923077,0.09,32.0
1132800,230400000,1,24.69745616201531,0.26,37.0
1132800,230400000,2,27.63194252555955,0.15,37.0
1132800,230400000,3,29.620853080568722,0.12,37.0
1132800,230400000,4,30.76923076923077,0.09,37.0
1132800,307200000,1,24.69745616201531,0.26,42.0
1132800,307200000,2,27.63194252555955,0.15,42.0
1132800,307200000,3,29.620853080568722,0.12,42.0
1132800,307200000,4,30.76923076923077,0.09,42.0
1132800,384000000,1,24.69745616201531,0.26,42.0
1132800,384000000,2,27.63194252555955,0.15,42.0
1132800,384000000,3,29.620853080568722,0.12,42.0
1132800,384000000,4,30.76923076923077,0.09,42.0
1132800,460800000,1,24.69745616201531,0.26,42.0
1132800,460800000,2,27.63194252555955,0.15,42.0
1132800,460800000,3,29.620853080568722,0.12,42.0
1132800,460800000,4,30.76923076923077,0.09,42.0
1132800,537600000,1,24.69745616201531,0.26,42.0
1132800,537600000,2,27.63194252555955,0.15,42.0
1132800,537600000,3,29.620853080568722,0.12,42.0
1132800,537600000,4,30.76923076923077,0.09,42.0
1132800,614400000,1,24.69745616201531,0.26,42.0
1132800,614400000,2,27.63194252555955,0.15,42.0
1132800,614400000,3,29.620853080568722,0.12,42.0
1132800,614400000,4,30.76923076923077,0.09,42.0
1132800,691200000,1,24.69745616201531,0.26,76.0
1132800,691200000,2,27.63194252555955,0.15,76.0
1132800,691200000,3,29.620853080568722,0.12,76.0
1132800,691200000,4,30.76923076923077,0.09,76.0
1132800,768000000,1,24.69745616201531,0.26,85.0
1132800,768000000,2,27.63194252555955,0.15,85.0
1132800,768000000,3,29.620853080568722,0.12,85.0
1132800,768000000,4,30.76923076923077,0.09,85.0
1132800,844800000,1,24.69745616201531,0.26,85.0
