F_CPU,F_GPU,N_THREADS,THROUGHPUT,KERNEL_FRACTION,GPU_W
1326000,76800000,1,34.1646737273659,0.05,42.0
1326000,153600000,1,35.28581510232886,0.03,42.0
1326000,230400000,1,36.088054853843374,0.02,42.0
1326000,307200000,1,36.153289949385396,0.02,42.0
1326000,384000000,1,36.737692872887585,0.02,42.0
1326000,460800000,1,36.44314868804665,0.02,42.0
1326000,537600000,1,36.63003663003663,0.02,42.0
1326000,614400000,1,36.41660597232338,0.02,84.0
1326000,691200000,1,37.064492216456635,0.01,84.0
1326000,768000000,1,36.737692872887585,0.01,103.5
1326000,844800000,1,36.737692872887585,0.01,126.07
1326000,921600000,1,37.00962250185048,0.01,127.0
1428000,76800000,1,36.84598378776713,0.05,42.0
1428000,153600000,1,37.950664136622386,0.03,42.0
1428000,230400000,1,39.0625,0.02,42.0
1428000,307200000,1,38.669760247486465,0.02,42.0
1428000,384000000,1,39.38558487593541,0.02,42.0
1428000,460800000,1,39.15426781519186,0.02,42.0
1428000,537600000,1,39.55696202531645,0.01,42.0
1428000,614400000,1,39.26187671770711,0.01,82.55
1428000,691200000,1,39.603960396039604,0.02,84.0
1428000,768000000,1,39.71405877680699,0.01,111.52
1428000,844800000,1,39.44773175542406,0.01,126.03
1428000,921600000,1,40.0320256204964,0.01,127.0
1479000,76800000,1,37.764350453172206,0.06,42.0
1479000,153600000,1,39.15426781519186,0.03,42.0
1479000,230400000,1,39.603960396039604,0.02,42.0
1479000,307200000,1,40.32258064516129,0.02,42.0
1479000,384000000,1,40.55150040551501,0.02,42.0
1479000,460800000,1,40.46944556859571,0.01,42.0
1479000,537600000,1,41.135335252982316,0.01,42.0
1479000,614400000,1,40.816326530612244,0.02,84.0
1479000,691200000,1,40.86636697997548,0.01,84.0
1479000,768000000,1,40.74979625101874,0.01,96.63
1479000,844800000,1,40.783034257748774,0.01,126.03
1479000,921600000,1,40.83299305839118,0.01,141.4
