F_CPU,F_GPU,N_THREADS,THROUGHPUT,KERNEL_FRACTION,GPU_W
825600,844800000,3,17.537706068046298,0.36,85.0
825600,844800000,4,19.21229586935639,0.3,85.0
825600,921600000,1,10.184336490477646,0.62,127.0
825600,921600000,2,14.952153110047847,0.45,127.0
825600,921600000,3,17.537706068046298,0.36,127.0
825600,921600000,4,19.21229586935639,0.3,127.0
921600,76800000,1,11.143302874972143,0.6,6.0
921600,76800000,2,16.57550140891762,0.45,6.0
921600,76800000,3,18.910741301059,0.35,6.0
921600,76800000,4,21.272069772388853,0.3,6.0
921600,153600000,1,11.143302874972143,0.6,32.0
921600,153600000,2,16.57550140891762,0.45,32.0
921600,153600000,3,18.910741301059,0.35,32.0
921600,153600000,4,21.272069772388853,0.3,32.0
921600,230400000,1,11.143302874972143,0.6,37.0
921600,230400000,2,16.57550140891762,0.45,37.0
921600,230400000,3,18.910741301059,0.35,37.0
921600,230400000,4,21.272069772388853,0.3,37.0
921600,307200000,1,11.143302874972143,0.6,42.0
921600,307200000,2,16.57550140891762,0.45,42.0
921600,307200000,3,18.910741301059,0.35,42.0
921600,307200000,4,21.272069772388853,0.3,42.0
921600,384000000,1,11.143302874972143,0.6,42.0
921600,384000000,2,16.57550140891762,0.45,42.0
921600,384000000,3,18.910741301059,0.35,42.0
921600,384000000,4,21.272069772388853,0.3,42.0
921600,460800000,1,11.143302874972143,0.6,42.0
921600,460800000,2,16.57550140891762,0.45,42.0
921600,460800000,3,18.910741301059,0.35,42.0
921600,460800000,4,21.272069772388853,0.3,42.0
921600,537600000,1,11.143302874972143,0.6,42.0
921600,537600000,2,16.57550140891762,0.45,42.0
921600,537600000,3,18.910741301059,0.35,42.0
921600,537600000,4,21.272069772388853,0.3,42.0
921600,614400000,1,11.143302874972143,0.6,42.0
921600,614400000,2,16.57550140891762,0.45,42.0
921600,614400000,3,18.910741301059,0.35,42.0
921600,614400000,4,21.272069772388853,0.3,42.0
921600,691200000,1,11.143302874972143,0.6,76.0
921600,691200000,2,16.57550140891762,0.45,76.0
921600,691200000,3,18.910741301059,0.35,76.0
921600,691200000,4,21.272069772388853,0.3,76.0
921600,768000000,1,11.143302874972143,0.6,85.0
921600,768000000,2,16.57550140891762,0.45,85.0
921600,768000000,3,18.910741301059,0.35,85.0
921600,768000000,4,21.272069772388853,0.3,85.0
921600,844800000,1,11.143302874972143,0.6,85.0
921600,844800000,2,16.57550140891762,0.45,85.0
921600,844800000,3,18.910741301059,0.35,85.0
921600,844800000,4,21.272069772388853,0.3,85.0
921600,921600000,1,11.143302874972143,0.6,127.0
921600,921600000,2,16.57550140891762,0.45,127.0
921600,921600000,3,18.910741301059,0.35,127.0
921600,921600000,4,21.272069772388853,0.3,127.0
1036800,76800000,1,12.66784899923993,0.61,6.0
1036800,76800000,2,18.37897445322551,0.44,6.0
1036800,76800000,3,21.561017680034496,0.36,6.0
1036800,76800000,4,23.781212841854938,0.29,6.0
1036800,153600000,1,12.66784899923993,0.61,32.0
1036800,153600000,2,18.37897445322551,0.44,32.0
1036800,153600000,3,21.561017680034496,0.36,32.0
1036800,153600000,4,23.781212841854938,0.29,32.0
1036800,230400000,1,12.66784899923993,0.61,37.0
1036800,230400000,2,18.37897445322551,0.44,37.0
1036800,230400000,3,21.561017680034496,0.36,37.0
1036800,230400000,4,23.781212841854938,0.29,37.0
1036800,307200000,1,12.66784899923993,0.61,42.0
1036800,307200000,2,18.37897445322551,0.44,42.0
1036800,307200000,3,21.561017680034496,0.36,42.0
1036800,307200000,4,23.781212841854938,0.29,42.0
1036800,384000000,1,12.66784899923993,0.61,42.0
1036800,384000000,2,18.37897445322551,0.44,42.0
1036800,384000000,3,21.561017680034496,0.36,42.0
1036800,384000000,4,23.781212841854938,0.29,42.0
1036800,460800000,1,12.66784899923993,0.61,42.0
1036800,460800000,2,18.37897445322551,0.44,42.0
1036800,460800000,3,21.561017680034496,0.36,42.0
1036800,460800000,4,23.781212841854938,0.29,42.0
1036800,537600000,1,12.66784899923993,0.61,42.0
1036800,537600000,2,18.37897445322551,0.44,42.0
1036800,537600000,3,21.561017680034496,0.36,42.0
1036800,537600000,4,23.781212841854938,0.29,42.0
1036800,614400000,1,12.66784899923993,0.61,42.0
1036800,614400000,2,18.37897445322551,0.44,42.0
1036800,614400000,3,21.561017680034496,0.36,42.0
1036800,614400000,4,23.781212841854938,0.29,42.0
1036800,691200000,1,12.66784899923993,0.61,76.0
1036800,691200000,2,18.37897445322551,0.44,76.0
1036800,691200000,3,21.561017680034496,0.36,76.0
1036800,691200000,4,23.781212841854938,0.29,76.0
1036800,768000000,1,12.66784899923993,0.61,85.0
1036800,768000000,2,18.37897445322551,0.44,85.0
1036800,768000000,3,21.561017680034496,0.36,85.0
1036800,768000000,4,23.781212841854938,0.29,85.0
1036800,844800000,1,12.66784899923993,0.61,85.0
1036800,844800000,2,18.37897445322551,0.44,85.0
1036800,844800000,3,21.561017680034496,0.36,85.0
1036800,844800000,4,23.781212841854938,0.29,85.0
1036800,921600000,1,12.66784899923993,0.61,127.0
1036800,921600000,2,18.37897445322551,0.44,127.0
1036800,921600000,3,21.561017680034496,0.36,127.0
1036800,921600000,4,23.781212841854938,0.29,127.0
1132800,76800000,1,13.453518094981838,0.6,6.0
1132800,76800000,2,19.964064683569575,0.45,6.0
1132800,76800000,3,23.391812865497077,0.35,6.0
1132800,76800000,4,25.40650406504065,0.29,6.0
1132800,153600000,1,13.453518094981838,0.6,32.0
1132800,153600000,2,19.964064683569575,0.45,32.0
1132800,153600000,3,23.391812865497077,0.35,32.0
1132800,153600000,4,25.40650406504065,0.29,32.0
1132800,230400000,1,13.453518094981838,0.6,37.0
1132800,230400000,2,19.964064683569575,0.45,37.0
1132800,230400000,3,23.391812865497077,0.35,37.0
1132800,230400000,4,25.40650406504065,0.29,37.0
1132800,307200000,1,13.453518094981838,0.6,42.0
1132800,307200000,2,19.964064683569575,0.45,42.0
1132800,307200000,3,23.391812865497077,0.35,42.0
1132800,307200000,4,25.40650406504065,0.29,42.0
1132800,384000000,1,13.453518094981838,0.6,42.0
1132800,384000000,2,19.964064683569575,0.45,42.0
1132800,384000000,3,23.391812865497077,0.35,42.0
1132800,384000000,4,25.40650406504065,0.29,42.0
1132800,460800000,1,13.453518094981838,0.6,42.0
1132800,460800000,2,19.964064683569575,0.45,42.0
1132800,460800000,3,23.391812865497077,0.35,42.0
1132800,460800000,4,25.40650406504065,0.29,42.0
1132800,537600000,1,13.453518094981838,0.6,42.0
1132800,537600000,2,19.964064683569575,0.45,42.0
1132800,537600000,3,23.391812865497077,0.35,42.0
1132800,537600000,4,25.40650406504065,0.29,42.0
1132800,614400000,1,13.453518094981838,0.6,42.0
1132800,614400000,2,19.964064683569575,0.45,42.0
1132800,614400000,3,23.391812865497077,0.35,42.0
1132800,614400000,4,25.40650406504065,0.29,42.0
1132800,691200000,1,13.453518094981838,0.6,76.0
1132800,691200000,2,19.964064683569575,0.45,76.0
1132800,691200000,3,23.391812865497077,0.35,76.0
1132800,691200000,4,25.40650406504065,0.29,76.0
1132800,768000000,1,13.453518094981838,0.6,85.0
1132800,768000000,2,19.964064683569575,0.45,85.0
1132800,768000000,3,23.391812865497077,0.35,85.0
1132800,768000000,4,25.40650406504065,0.29,85.0
1132800,844800000,1,13.453518094981838,0.6,85.0
1132800,844800000,2,19.964064683569575,0.45,85.0
1132800,844800000,3,23.391812865497077,0.35,85.0
1132800,844800000,4,25.40650406504065,0.29,85.0
1132800,921600000,1,13.453518094981838,0.6,127.0
1132800,921600000,2,19.964064683569575,0.45,127.0
1132800,921600000,3,23.391812865497077,0.35,127.0
1132800,921600000,4,25.40650406504065,0.29,127.0
1224000,76800000,1,14.596409283316303,0.6,6.0
1224000,76800000,2,21.663778162911612,0.44,6.0
1224000,76800000,3,25.322866548493288,0.35,6.0
1224000,76800000,4,27.647221454243848,0.29,6.0
1224000,153600000,1,14.596409283316303,0.6,32.0
1224000,153600000,2,21.663778162911612,0.44,32.0
1224000,153600000,3,25.322866548493288,0.35,32.0
1224000,153600000,4,27.647221454243848,0.29,32.0
1224000,230400000,1,14.596409283316303,0.6,37.0
1224000,230400000,2,21.663778162911612,0.44,37.0
1224000,230400000,3,25.322866548493288,0.35,37.0
1224000,230400000,4,27.647221454243848,0.29,37.0
1224000,307200000,1,14.596409283316303,0.6,42.0
1224000,307200000,2,21.663778162911612,0.44,42.0
1224000,307200000,3,25.322866548493288,0.35,42.0
1224000,307200000,4,27.647221454243848,0.29,42.0
1224000,384000000,1,14.596409283316303,0.6,42.0
1224000,384000000,2,21.663778162911612,0.44,42.0
1224000,384000000,3,25.322866548493288,0.35,42.0
