F_CPU,F_GPU,N_THREADS,THROUGHPUT,KERNEL_FRACTION,GPU_W
1224000,153600000,2,1.4655450361989624,0.47,32.0
1224000,153600000,3,1.6479622946226993,0.41,32.0
1224000,153600000,4,1.7816737042777986,0.35,32.0
1224000,230400000,1,1.0134176496817868,0.63,37.0
1224000,230400000,2,1.4655450361989624,0.47,37.0
1224000,230400000,3,1.6479622946226993,0.41,37.0
1224000,230400000,4,1.7816737042777986,0.35,37.0
1224000,307200000,1,1.0134176496817868,0.63,42.0
1224000,307200000,2,1.4655450361989624,0.47,42.0
1224000,307200000,3,1.6479622946226993,0.41,42.0
1224000,307200000,4,1.7816737042777986,0.35,42.0
1224000,384000000,1,1.0134176496817868,0.63,42.0
1224000,384000000,2,1.4655450361989624,0.47,42.0
1224000,384000000,3,1.6479622946226993,0.41,42.0
1224000,384000000,4,1.7816737042777986,0.35,42.0
1224000,460800000,1,1.0134176496817868,0.63,42.0
1224000,460800000,2,1.4655450361989624,0.47,42.0
1224000,460800000,3,1.6479622946226993,0.41,42.0
1224000,460800000,4,1.7816737042777986,0.35,42.0
1224000,537600000,1,1.0134176496817868,0.63,42.0
1224000,537600000,2,1.4655450361989624,0.47,42.0
1224000,537600000,3,1.6479622946226993,0.41,42.0
1224000,537600000,4,1.7816737042777986,0.35,42.0
1224000,614400000,1,1.0134176496817868,0.63,42.0
1224000,614400000,2,1.4655450361989624,0.47,42.0
1224000,614400000,3,1.6479622946226993,0.41,42.0
1224000,614400000,4,1.7816737042777986,0.35,42.0
1224000,691200000,1,1.0134176496817868,0.63,76.0
1224000,691200000,2,1.4655450361989624,0.47,76.0
1224000,691200000,3,1.6479622946226993,0.41,76.0
1224000,691200000,4,1.7816737042777986,0.35,76.0
1224000,768000000,1,1.0134176496817868,0.63,85.0
1224000,768000000,2,1.4655450361989624,0.47,85.0
1224000,768000000,3,1.6479622946226993,0.41,85.0
1224000,768000000,4,1.7816737042777986,0.35,85.0
1224000,844800000,1,1.0134176496817868,0.63,85.0
1224000,844800000,2,1.4655450361989624,0.47,85.0
1224000,844800000,3,1.6479622946226993,0.41,85.0
1224000,844800000,4,1.7816737042777986,0.35,85.0
1224000,921600000,1,1.0134176496817868,0.63,127.0
1224000,921600000,2,1.4655450361989624,0.47,127.0
1224000,921600000,3,1.6479622946226993,0.41,127.0
1224000,921600000,4,1.7816737042777986,0.35,127.0
1326000,76800000,1,1.1016977161806343,0.63,6.0
1326000,76800000,2,1.5865209182783075,0.46,6.0
1326000,76800000,3,1.7868949127101836,0.4,6.0
1326000,76800000,4,2.0429843915992483,0.31,6.0
1326000,153600000,1,1.1016977161806343,0.63,32.0
1326000,153600000,2,1.5865209182783075,0.46,32.0
1326000,153600000,3,1.7868949127101836,0.4,32.0
1326000,153600000,4,2.0429843915992483,0.31,32.0
1326000,230400000,1,1.1016977161806343,0.63,37.0
1326000,230400000,2,1.5865209182783075,0.46,37.0
1326000,230400000,3,1.7868949127101836,0.4,37.0
1326000,230400000,4,2.0429843915992483,0.31,37.0
1326000,307200000,1,1.1016977161806343,0.63,42.0
1326000,307200000,2,1.5865209182783075,0.46,42.0
1326000,307200000,3,1.7868949127101836,0.4,42.0
1326000,307200000,4,2.0429843915992483,0.31,42.0
1326000,384000000,1,1.1016977161806343,0.63,42.0
1326000,384000000,2,1.5865209182783075,0.46,42.0
1326000,384000000,3,1.7868949127101836,0.4,42.0
1326000,384000000,4,2.0429843915992483,0.31,42.0
1326000,460800000,1,1.1016977161806343,0.63,42.0
1326000,460800000,2,1.5865209182783075,0.46,42.0
1326000,460800000,3,1.7868949127101836,0.4,42.0
1326000,460800000,4,2.0429843915992483,0.31,42.0
1326000,537600000,1,1.1016977161806343,0.63,42.0
1326000,537600000,2,1.5865209182783075,0.46,42.0
1326000,537600000,3,1.7868949127101836,0.4,42.0
1326000,537600000,4,2.0429843915992483,0.31,42.0
1326000,614400000,1,1.1016977161806343,0.63,42.0
1326000,614400000,2,1.5865209182783075,0.46,42.0
1326000,614400000,3,1.7868949127101836,0.4,42.0
1326000,614400000,4,2.0429843915992483,0.31,42.0
1326000,691200000,1,1.1016977161806343,0.63,76.0
1326000,691200000,2,1.5865209182783075,0.46,76.0
1326000,691200000,3,1.7868949127101836,0.4,76.0
1326000,691200000,4,2.0429843915992483,0.31,76.0
1326000,768000000,1,1.1016977161806343,0.63,85.0
1326000,768000000,2,1.5865209182783075,0.46,85.0
1326000,768000000,3,1.7868949127101836,0.4,85.0
1326000,768000000,4,2.0429843915992483,0.31,85.0
1326000,844800000,1,1.1016977161806343,0.63,85.0
1326000,844800000,2,1.5865209182783075,0.46,85.0
1326000,844800000,3,1.7868949127101836,0.4,85.0
1326000,844800000,4,2.0429843915992483,0.31,85.0
1326000,921600000,1,1.1016977161806343,0.63,127.0
1326000,921600000,2,1.5865209182783075,0.46,127.0
1326000,921600000,3,1.7868949127101836,0.4,127.0
1326000,921600000,4,2.0429843915992483,0.31,127.0
1428000,76800000,1,1.1768444094006332,0.62,6.0
1428000,76800000,2,1.6952887924457931,0.46,6.0
1428000,76800000,3,1.911168870881431,0.39,6.0
1428000,76800000,4,2.162723301180847,0.31,6.0
1428000,153600000,1,1.1768444094006332,0.62,32.0
1428000,153600000,2,1.6952887924457931,0.46,32.0
1428000,153600000,3,1.911168870881431,0.39,32.0
1428000,153600000,4,2.162723301180847,0.31,32.0
1428000,230400000,1,1.1768444094006332,0.62,37.0
1428000,230400000,2,1.6952887924457931,0.46,37.0
1428000,230400000,3,1.911168870881431,0.39,37.0
1428000,230400000,4,2.162723301180847,0.31,37.0
1428000,307200000,1,1.1768444094006332,0.62,42.0
1428000,307200000,2,1.6952887924457931,0.46,42.0
1428000,307200000,3,1.911168870881431,0.39,42.0
1428000,307200000,4,2.162723301180847,0.31,42.0
1428000,384000000,1,1.1768444094006332,0.62,42.0
1428000,384000000,2,1.6952887924457931,0.46,42.0
1428000,384000000,3,1.911168870881431,0.39,42.0
1428000,384000000,4,2.162723301180847,0.31,42.0
1428000,460800000,1,1.1768444094006332,0.62,42.0
1428000,460800000,2,1.6952887924457931,0.46,42.0
1428000,460800000,3,1.911168870881431,0.39,42.0
1428000,460800000,4,2.162723301180847,0.31,42.0
1428000,537600000,1,1.1768444094006332,0.62,42.0
1428000,537600000,2,1.6952887924457931,0.46,42.0
1428000,537600000,3,1.911168870881431,0.39,42.0
1428000,537600000,4,2.162723301180847,0.31,42.0
1428000,614400000,1,1.1768444094006332,0.62,42.0
1428000,614400000,2,1.6952887924457931,0.46,42.0
1428000,614400000,3,1.911168870881431,0.39,42.0
1428000,614400000,4,2.162723301180847,0.31,42.0
1428000,691200000,1,1.1768444094006332,0.62,76.0
1428000,691200000,2,1.6952887924457931,0.46,76.0
1428000,691200000,3,1.911168870881431,0.39,76.0
1428000,691200000,4,2.162723301180847,0.31,76.0
1428000,768000000,1,1.1768444094006332,0.62,85.0
1428000,768000000,2,1.6952887924457931,0.46,85.0
1428000,768000000,3,1.911168870881431,0.39,85.0
1428000,768000000,4,2.162723301180847,0.31,85.0
1428000,844800000,1,1.1768444094006332,0.62,85.0
1428000,844800000,2,1.6952887924457931,0.46,85.0
1428000,844800000,3,1.911168870881431,0.39,85.0
1428000,844800000,4,2.162723301180847,0.31,85.0
1428000,921600000,1,1.1768444094006332,0.62,127.0
1428000,921600000,2,1.6952887924457931,0.46,127.0
1428000,921600000,3,1.911168870881431,0.39,127.0
1428000,921600000,4,2.162723301180847,0.31,127.0
1479000,76800000,1,1.2198394691258632,0.62,6.0
1479000,76800000,2,1.7534323438130142,0.46,6.0
1479000,76800000,3,1.9819248454098621,0.39,6.0
1479000,76800000,4,2.247544557570854,0.31,6.0
1479000,153600000,1,1.2198394691258632,0.62,32.0
1479000,153600000,2,1.7534323438130142,0.46,32.0
1479000,153600000,3,1.9819248454098621,0.39,32.0
1479000,153600000,4,2.247544557570854,0.31,32.0
1479000,230400000,1,1.2198394691258632,0.62,37.0
1479000,230400000,2,1.7534323438130142,0.46,37.0
1479000,230400000,3,1.9819248454098621,0.39,37.0
1479000,230400000,4,2.247544557570854,0.31,37.0
1479000,307200000,1,1.2198394691258632,0.62,42.0
1479000,307200000,2,1.7534323438130142,0.46,42.0
1479000,307200000,3,1.9819248454098621,0.39,42.0
1479000,307200000,4,2.247544557570854,0.31,42.0
1479000,384000000,1,1.2198394691258632,0.62,42.0
1479000,384000000,2,1.7534323438130142,0.46,42.0
1479000,384000000,3,1.9819248454098621,0.39,42.0
1479000,384000000,4,2.247544557570854,0.31,42.0
1479000,460800000,1,1.2198394691258632,0.62,42.0
1479000,460800000,2,1.7534323438130142,0.46,42.0
1479000,460800000,3,1.9819248454098621,0.39,42.0
1479000,460800000,4,2.247544557570854,0.31,42.0
1479000,537600000,1,1.2198394691258632,0.62,42.0
1479000,537600000,2,1.7534323438130142,0.46,42.0
1479000,537600000,3,1.9819248454098621,0.39,42.0
1479000,537600000,4,2.247544557570854,0.31,42.0
1479000,614400000,1,1.2198394691258632,0.62,42.0
1479000,614400000,2,1.7534323438130142,0.46,42.0
1479000,614400000,3,1.9819248454098621,0.39,42.0
1479000,614400000,4,2.247544557570854,0.31,42.0
1479000,691200000,1,1.2198394691258632,0.62,76.0
1479000,691200000,2,1.7534323438130142,0.46,76.0
1479000,691200000,3,1.9819248454098621,0.39,76.0
1479000,691200000,4,2.247544557570854,0.31,76.0
1479000,768000000,1,1.2198394691258632,0.62,85.0
1479000,768000000,2,1.7534323438130142,0.46,85.0
1479000,768000000,3,1.9819248454098621,0.39,85.0
1479000,768000000,4,2.247544557570854,0.31,85.0
1479000,844800000,1,1.2198394691258632,0.62,85.0
1479000,844800000,2,1.7534323438130142,0.46,85.0
1479000,844800000,3,1.9819248454098621,0.39,85.0
1479000,844800000,4,2.247544557570854,0.31,85.0
1479000,921600000,1,1.2198394691258632,0.62,127.0
1479000,921600000,2,1.7534323438130142,0.46,127.0
1479000,921600000,3,1.9819248454098621,0.39,127.0
1479000,921600000,4,2.247544557570854,0.31,127.0
